cardMstId,frontSkillMstId,backSkillMstId,autoSkillMstId,questSkillMstId,artMstId,questArtMstId,protectorSkillMstId,teamId,akbMemberMstId,seriesMstId,name,shortName,resourceName,assetBundleName,cardUniqueId,roleType,cardType,cardDetailType,weaponType,setEffectSeriesId,rarity,giveItemMstId,medalCount,attribute,kind,kindDetail,modeType,shaderType,maxLevel,maxAttack,maxMagicAttack,maxDefence,maxMagicDefence,addAttackValue,addMagicAttackValue,addDefenceValue,addMagicDefenceValue,defaultSellPrice,description,evolutionLevel,maxEvolutionLevel,deckCost,materialSkillExp,materialMergeExp,isInfiniteEvolution,isParameterCustomEnabled,isSkillCustomEnabled,isDeckDisabled,isRelease,createdTime
2617,3330,3330,2389,3421,0,0,0,0,0,0,Wolf Strings of Depravity,Wolf Strings of Depr,2617,card/20201020_gacha_halloween,1219,0,1,1,3,0,6,2,64,3,0,0,0,0,120,2062,2058,1010,1133,12,12,5,6,150000,Wolf Strings of Depravity Description,1,0,17,1000,10000,0,0,0,0,1,0
2618,1785,1785,972,1793,0,0,0,0,0,0,Soul Eater's Light Sickle,Soul Eater's Light S,2618,card/20201020_gacha_halloween,1220,0,1,8,20,0,5,2,64,3,0,0,0,0,80,1319,1512,706,808,12,14,6,7,55000,Soul Eater's Light Sickle Description,0,0,18,1000,5500,0,0,0,0,1,0
2619,1785,1785,972,1793,0,0,0,0,0,0,Soul Eater's Light Sickle,Soul Eater's Light S,2619,card/20201020_gacha_halloween,1220,0,1,8,20,0,6,2,64,3,0,0,0,0,120,2011,2308,1073,1231,11,13,6,7,150000,Soul Eater's Light Sickle Description,1,0,18,1000,10000,0,0,0,0,1,0
2620,3314,3314,2519,3409,0,0,0,0,0,0,Conjuring Agreement,Conjuring Agreement,2620,card/20201020_gacha_halloween,1221,0,1,2,4,0,5,2,64,3,0,0,0,0,80,1376,1479,714,775,13,14,6,7,55000,Conjuring Agreement Description,0,0,18,1000,5500,0,0,0,0,1,0
2621,3314,3314,2519,3409,0,0,0,0,0,0,Conjuring Agreement,Conjuring Agreement,2621,card/20201020_gacha_halloween,1221,0,1,2,4,0,6,2,64,3,0,0,0,0,120,2102,2263,1089,1183,12,13,6,6,150000,Conjuring Agreement Description,1,0,18,1000,10000,0,0,0,0,1,0
2628,995,995,1036,30,0,0,0,0,0,0,Silence of Souls,Silence of Souls,2628,card/20201020_medal_halloween,1225,0,1,3,5,0,4,2,8,3,0,0,0,0,70,742,835,401,450,8,9,4,4,18500,Silence of Souls Description,0,0,13,300,1600,0,0,0,0,1,0
2629,995,995,1036,30,0,0,0,0,0,0,Silence of Souls,Silence of Souls,2629,card/20201020_medal_halloween,1225,0,1,3,5,0,5,2,8,3,0,0,0,0,80,917,1033,494,555,8,9,4,5,55000,Silence of Souls Description,1,0,13,300,5500,0,0,0,0,1,0
2630,0,0,0,0,869,870,0,0,0,0,Villager (Male),Villager (Male),2630,card/20201020_medal_halloween,1226,0,3,61,0,0,4,0,0,2,12,37,0,0,70,723,666,727,672,8,7,8,7,18500,Villager (Male) Description,0,0,0,1000,5500,0,0,0,0,1,0
2631,0,0,0,0,871,872,0,0,0,0,Villager (Female),Villager (Female),2631,card/20201020_medal_halloween,1227,0,3,61,0,0,4,0,0,2,12,38,0,0,70,671,720,675,726,7,8,7,8,18500,Villager (Female) Description,0,0,0,1000,5500,0,0,0,0,1,0
2632,0,0,0,0,873,874,0,0,0,0,Werewolf,Werewolf,2632,card/20201020_medal_halloween,1228,0,3,61,0,0,4,0,0,2,7,15,0,0,70,725,721,676,674,8,8,7,7,18500,Werewolf Description,0,0,0,1000,5500,0,0,0,0,1,0
2633,0,0,0,0,875,877,0,0,0,0,High Werewolf,High Werewolf,2633,card/20201020_medal_halloween,1229,0,3,61,0,0,5,0,0,2,7,16,0,0,80,726,722,660,658,6,6,6,6,55000,High Werewolf Description,0,0,0,1000,5500,0,0,0,0,1,0
2634,0,0,0,0,876,878,0,0,0,0,High Werewolf,High Werewolf,2634,card/20201020_medal_halloween,1229,0,3,61,0,0,6,0,0,2,7,16,1,0,120,1297,1293,1177,1175,7,7,6,6,150000,High Werewolf Description,1,0,0,1000,10000,0,0,0,0,1,0
2733,2031,2031,2389,2037,0,0,0,0,0,0,Wreath of Dependence,Wreath of Dependence,2733,card/20201210_pino_mcp,1277,0,1,1,2,0,5,2,64,2,0,0,0,0,80,1400,1241,747,663,13,11,7,6,55000,Wreath of Dependence Description,0,0,17,1000,5500,0,0,0,0,1,0
2734,2031,2031,2389,2037,0,0,0,0,0,0,Wreath of Dependence,Wreath of Dependence,2734,card/20201210_pino_mcp,1277,0,1,1,2,0,6,2,64,2,0,0,0,0,120,2127,1887,1132,1005,12,11,6,5,150000,Wreath of Dependence Description,1,0,17,1000,10000,0,0,0,0,1,0
2749,3311,3311,1046,3406,0,0,0,0,0,0,Roster of Brutality,Roster of Brutality,2749,card/20201210_gacha_hoshichiru,1285,0,1,2,4,0,5,2,64,2,0,0,0,0,80,1406,1247,753,669,13,11,7,6,55000,Roster of Brutality Description,0,0,17,1000,5500,0,0,0,0,1,0
2750,3311,3311,1046,3406,0,0,0,0,0,0,Roster of Brutality,Roster of Brutality,2750,card/20201210_gacha_hoshichiru,1285,0,1,2,4,0,6,2,64,2,0,0,0,0,120,2123,1883,1142,1001,12,11,6,5,150000,Roster of Brutality Description,1,0,17,1000,10000,0,0,0,0,1,0
2751,2143,2143,1032,2147,0,0,0,0,0,0,Zweihänder of Justice,Zweihänder of Justic,2751,card/20201210_gacha_hoshichiru,1286,0,1,5,10,0,5,2,64,2,0,0,0,0,80,1415,1211,745,661,13,11,7,6,55000,Zweihänder of Justice Description,0,0,17,1000,5500,0,0,0,0,1,0
2752,2143,2143,1032,2147,0,0,0,0,0,0,Zweihänder of Justice,Zweihänder of Justic,2752,card/20201210_gacha_hoshichiru,1286,0,1,5,10,0,6,2,64,2,0,0,0,0,120,2151,1844,1130,1003,12,10,6,5,150000,Zweihänder of Justice Description,1,0,17,1000,10000,0,0,0,0,1,0
2753,3290,3290,976,3391,0,0,0,0,0,0,Winged Darkness,Winged Darkness,2753,card/20201210_gacha_hoshichiru,1287,0,1,8,20,0,5,2,64,2,0,0,0,0,80,1314,1507,717,803,12,14,6,7,55000,Winged Darkness Description,0,0,18,1000,5500,0,0,0,0,1,0
2754,3290,3290,976,3391,0,0,0,0,0,0,Winged Darkness,Winged Darkness,2754,card/20201210_gacha_hoshichiru,1287,0,1,8,20,0,6,2,64,2,0,0,0,0,120,2006,2303,1092,1226,11,13,6,7,150000,Winged Darkness Description,1,0,18,1000,10000,0,0,0,0,1,0
2755,3332,3332,1045,3423,0,0,0,0,0,0,Irrational Conviction,Irrational Convictio,2755,card/20201210_gacha_hoshichiru,1288,0,1,4,6,0,5,2,64,2,0,0,0,0,80,1381,1342,817,815,13,12,7,7,55000,Irrational Conviction Description,0,0,18,1000,5500,0,0,0,0,1,0
2756,3332,3332,1045,3423,0,0,0,0,0,0,Irrational Conviction,Irrational Convictio,2756,card/20201210_gacha_hoshichiru,1288,0,1,4,6,0,6,2,64,2,0,0,0,0,120,2107,2050,1245,1243,12,12,7,7,150000,Irrational Conviction Description,1,0,18,1000,10000,0,0,0,0,1,0
2757,1284,1284,1040,11,0,0,0,0,0,0,Gun of Pure Judgment,Gun of Pure Judgment,2757,card/20201210_medal_xmas,1289,0,1,7,14,0,4,2,8,2,0,0,0,0,70,852,954,459,512,9,10,5,5,18500,Gun of Pure Judgment Description,0,0,14,300,5500,0,0,0,0,1,0
2758,1284,1284,1040,11,0,0,0,0,0,0,Gun of Pure Judgment,Gun of Pure Judgment,2758,card/20201210_medal_xmas,1289,0,1,7,14,0,5,2,8,2,0,0,0,0,80,1008,1129,542,606,9,10,5,5,55000,Gun of Pure Judgment Description,1,0,14,300,10000,0,0,0,0,1,0
2759,0,0,0,0,1113,1115,0,0,0,0,Santa,Santa,2759,card/20201210_medal_xmas,1290,0,3,61,0,0,4,2,0,1,12,48,0,0,70,662,739,666,745,7,8,7,8,18500,Santa Description,0,0,0,1000,5500,0,0,0,0,1,0
2760,0,0,0,0,1114,1116,0,0,0,0,Santa,Santa,2760,card/20201210_medal_xmas,1290,0,3,61,0,0,5,2,0,1,12,48,0,0,80,807,903,811,909,7,8,7,8,55000,Santa Description,1,0,0,1000,10000,0,0,0,0,1,0
2967,3159,3159,975,3160,0,0,0,0,0,0,Beloved Blade of Bondage,Beloved Blade of Bon,2967,card/20210212_gacha_lupercalia,1377,0,1,5,10,0,5,2,64,3,0,0,0,0,80,1404,1217,751,652,13,11,7,6,55000,Blade of Bondage Description,0,0,17,1000,5500,0,0,0,0,1,0
2968,3159,3159,975,3160,0,0,0,0,0,0,Beloved Blade of Bondage,Beloved Blade of Bon,2968,card/20210212_gacha_lupercalia,1377,0,1,5,10,0,6,2,64,3,0,0,0,0,120,2131,1850,1136,987,12,10,6,5,150000,Blade of Bondage Description,1,0,17,1000,10000,0,0,0,0,1,0
2969,3313,3313,2994,3408,0,0,0,0,0,0,Diary of a Queen,Diary of a Queen,2969,card/20210212_gacha_lupercalia,1378,0,1,2,4,0,5,2,64,1,0,0,0,0,80,1350,1346,834,832,12,12,7,7,55000,Diary of a Queen Description,0,0,18,1000,5500,0,0,0,0,1,0
2970,3313,3313,2994,3408,0,0,0,0,0,0,Diary of a Queen,Diary of a Queen,2970,card/20210212_gacha_lupercalia,1378,0,1,2,4,0,6,2,64,1,0,0,0,0,120,2048,2044,1258,1256,12,12,7,7,150000,Diary of a Queen Description,1,0,18,1000,10000,0,0,0,0,1,0
2971,1303,1303,989,36,0,0,0,0,0,0,Grey Wing's Scythe,Grey Wing's Scythe,2971,card/20210212_gacha_lupercalia,1379,0,1,8,20,0,5,2,64,3,0,0,0,0,80,1342,1505,699,801,12,14,6,7,55000,Grey Wing's Scythe Description,0,0,18,1000,5500,0,0,0,0,1,0
2972,1303,1303,989,36,0,0,0,0,0,0,Grey Wing's Scythe,Grey Wing's Scythe,2972,card/20210212_gacha_lupercalia,1379,0,1,8,20,0,6,2,64,3,0,0,0,0,120,2050,2301,1066,1224,12,13,6,7,150000,Grey Wing's Scythe Description,1,0,18,1000,10000,0,0,0,0,1,0
2973,3328,3328,2203,3419,0,0,0,0,0,0,Chords of Steel,Chords of Steel,2973,card/20210212_gacha_lupercalia,1380,0,1,1,3,0,5,2,64,1,0,0,0,0,80,1314,1507,701,803,12,14,6,7,55000,Chords of Steel Description,0,0,18,1000,5500,0,0,0,0,1,0
2974,3328,3328,2203,3419,0,0,0,0,0,0,Chords of Steel,Chords of Steel,2974,card/20210212_gacha_lupercalia,1380,0,1,1,3,0,6,2,64,1,0,0,0,0,120,2006,2303,1068,1226,11,13,6,7,150000,Chords of Steel Description,1,0,18,1000,10000,0,0,0,0,1,0
2975,0,0,0,0,1369,1371,0,0,0,0,Shadowlord,Shadowlord,2975,card/20200806_newsyateki_nierreplicant,1381,0,3,61,0,0,5,0,0,2,34,1,0,0,80,968,866,972,872,9,8,9,8,55000,Shadowlord Description,0,0,0,1000,200,0,0,0,0,1,0
2976,0,0,0,0,1370,1372,0,0,0,0,Shadowlord,Shadowlord,2976,card/20200806_newsyateki_nierreplicant,1381,0,3,61,0,0,6,0,0,2,34,1,0,0,120,1278,1145,1282,1151,7,6,7,6,150000,Shadowlord Description,1,0,0,1000,1600,0,0,0,0,1,0
2977,0,0,0,0,1373,1375,0,0,0,0,Girl,Girl,2977,card/20200806_newsyateki_nierreplicant,1382,0,3,61,0,0,5,0,0,2,34,2,0,0,80,872,966,876,972,8,9,8,9,55000,Girl Description,0,0,0,1000,200,0,0,0,0,1,0
2978,0,0,0,0,1374,1376,0,0,0,0,Girl,Girl,2978,card/20200806_newsyateki_nierreplicant,1382,0,3,61,0,0,6,0,0,2,34,2,0,0,120,1151,1276,1155,1282,6,7,6,7,150000,Girl Description,1,0,0,1000,1600,0,0,0,0,1,0
2979,1017,1017,1046,358,0,0,0,0,0,0,Grimoire Noir,Grimoire Noir,2979,card/20200806_newsyateki_nierreplicant,1383,0,1,2,4,0,4,2,0,3,0,0,0,0,70,876,872,516,514,9,9,5,5,18500,Grimoire Noir Description,0,0,14,300,5500,0,0,0,0,1,0
2980,1017,1017,1046,358,0,0,0,0,0,0,Grimoire Noir,Grimoire Noir,2980,card/20200806_newsyateki_nierreplicant,1383,0,1,2,4,0,5,2,0,3,0,0,0,0,80,1026,1022,600,598,9,9,5,5,55000,Grimoire Noir Description,1,0,14,300,10000,0,0,0,0,1,0
2981,992,992,1039,9,0,0,0,0,0,0,Labyrinth's Song,Labyrinth's Song,2981,card/20200806_newsyateki_nierreplicant,1384,0,1,5,8,0,4,2,0,3,0,0,0,0,70,952,823,508,451,10,9,5,5,18500,Labyrinth's Song Description,0,0,14,300,5500,0,0,0,0,1,0
2982,992,992,1039,9,0,0,0,0,0,0,Labyrinth's Song,Labyrinth's Song,2982,card/20200806_newsyateki_nierreplicant,1384,0,1,5,8,0,5,2,0,3,0,0,0,0,80,1127,976,602,534,10,9,5,5,55000,Labyrinth's Song Description,1,0,14,300,10000,0,0,0,0,1,0
2983,995,995,1040,30,0,0,0,0,0,0,Phoenix Lance,Phoenix Lance,2983,card/20200806_newsyateki_nierreplicant,1385,0,1,8,18,0,4,2,0,3,0,0,0,0,70,848,950,445,500,9,10,4,5,18500,Phoenix Lance Description,0,0,14,300,5500,0,0,0,0,1,0
2984,995,995,1040,30,0,0,0,0,0,0,Phoenix Lance,Phoenix Lance,2984,card/20200806_newsyateki_nierreplicant,1385,0,1,8,18,0,5,2,0,3,0,0,0,0,80,1004,1125,526,592,9,10,4,5,55000,Phoenix Lance Description,1,0,14,300,10000,0,0,0,0,1,0
2985,1288,1288,1039,27,0,0,0,0,0,0,Vile Axe,Vile Axe,2985,card/20200806_newsyateki_nierreplicant,1386,0,1,6,13,0,4,2,0,3,0,0,0,0,70,956,846,512,455,10,9,5,5,18500,Vile Axe Description,0,0,14,300,5500,0,0,0,0,1,0
2986,1288,1288,1039,27,0,0,0,0,0,0,Vile Axe,Vile Axe,2986,card/20200806_newsyateki_nierreplicant,1386,0,1,6,13,0,5,2,0,3,0,0,0,0,80,1131,1002,606,538,10,9,5,5,55000,Vile Axe Description,1,0,14,300,10000,0,0,0,0,1,0
2987,2369,2369,1032,2374,0,0,0,0,0,0,Iron Will,Iron Will,2987,card/20200806_newsyateki_nierreplicant,1387,0,1,5,10,0,4,2,0,3,0,0,0,0,70,958,829,514,457,10,9,5,5,18500,Iron Will Description,0,0,14,300,5500,0,0,0,0,1,0
2988,2369,2369,1032,2374,0,0,0,0,0,0,Iron Will,Iron Will,2988,card/20200806_newsyateki_nierreplicant,1387,0,1,5,10,0,5,2,0,3,0,0,0,0,80,1133,982,608,540,10,9,5,5,55000,Iron Will Description,1,0,14,300,10000,0,0,0,0,1,0
2989,0,0,0,0,1377,1379,0,0,0,0,Swift Soldier,Swift Soldier,2989,card/20200806_newsyateki_nierreplicant,1388,0,3,61,0,0,4,0,0,2,34,3,0,0,70,398,357,402,363,4,3,4,3,18500,Swift Soldier Description,0,0,0,1000,200,0,0,0,0,1,0
2990,0,0,0,0,1378,1380,0,0,0,0,Swift Soldier,Swift Soldier,2990,card/20200806_newsyateki_nierreplicant,1388,0,3,61,0,0,5,0,0,2,34,3,0,0,80,723,649,727,655,6,6,6,6,55000,Swift Soldier Description,1,0,0,1000,1600,0,0,0,0,1,0
2991,0,0,0,0,1381,1383,0,0,0,0,Flying Magician,Flying Magician,2991,card/20200806_newsyateki_nierreplicant,1389,0,3,61,0,0,4,0,0,2,34,4,0,0,70,390,349,394,355,4,3,4,3,18500,Flying Magician Description,0,0,0,1000,200,0,0,0,0,1,0
2992,0,0,0,0,1382,1384,0,0,0,0,Flying Magician,Flying Magician,2992,card/20200806_newsyateki_nierreplicant,1389,0,3,61,0,0,5,0,0,2,34,4,0,0,80,725,651,729,657,6,6,6,6,55000,Flying Magician Description,1,0,0,1000,1600,0,0,0,0,1,0
2993,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Clothes (Blade),Nameless Youth's Clo,2993,card/20200806_newsyateki_nierreplicant,1390,0,2,22,0,21,3,0,0,0,0,0,0,0,60,0,0,1007,883,0,0,13,11,5000,Nameless Youth's Clothes (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
2994,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Clothes (Blade),Nameless Youth's Clo,2994,card/20200806_newsyateki_nierreplicant,1390,0,2,22,0,21,4,0,0,0,0,0,0,0,70,0,0,1714,1504,0,0,19,16,18500,Nameless Youth's Clothes (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
2995,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Clothes (Blade),Nameless Youth's Clo,2995,card/20200806_newsyateki_nierreplicant,1390,0,2,22,0,21,5,0,0,0,0,0,0,0,80,0,0,2114,1855,0,0,20,17,55000,Nameless Youth's Clothes (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
2996,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Shoes (Blade),Nameless Youth's Sho,2996,card/20200806_newsyateki_nierreplicant,1391,0,2,23,0,21,3,0,0,0,0,0,0,0,60,0,0,1010,886,0,0,13,11,5000,Nameless Youth's Shoes (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
2997,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Shoes (Blade),Nameless Youth's Sho,2997,card/20200806_newsyateki_nierreplicant,1391,0,2,23,0,21,4,0,0,0,0,0,0,0,70,0,0,1717,1507,0,0,19,16,18500,Nameless Youth's Shoes (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
2998,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Shoes (Blade),Nameless Youth's Sho,2998,card/20200806_newsyateki_nierreplicant,1391,0,2,23,0,21,5,0,0,0,0,0,0,0,80,0,0,2117,1858,0,0,20,17,55000,Nameless Youth's Shoes (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
2999,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Gauntlets (Blade),Nameless Youth's Gau,2999,card/20200806_newsyateki_nierreplicant,1392,0,2,24,0,21,3,0,0,0,0,0,0,0,60,0,0,1013,889,0,0,13,11,5000,Nameless Youth's Gauntlets (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
3000,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Gauntlets (Blade),Nameless Youth's Gau,3000,card/20200806_newsyateki_nierreplicant,1392,0,2,24,0,21,4,0,0,0,0,0,0,0,70,0,0,1710,1500,0,0,19,16,18500,Nameless Youth's Gauntlets (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
3001,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Gauntlets (Blade),Nameless Youth's Gau,3001,card/20200806_newsyateki_nierreplicant,1392,0,2,24,0,21,5,0,0,0,0,0,0,0,80,0,0,2110,1851,0,0,20,17,55000,Nameless Youth's Gauntlets (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
3002,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Hairband (Blade),Nameless Youth's Hai,3002,card/20200806_newsyateki_nierreplicant,1393,0,2,21,0,21,3,0,0,0,0,0,0,0,60,0,0,1006,882,0,0,13,11,5000,Nameless Youth's Hairband (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
3003,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Hairband (Blade),Nameless Youth's Hai,3003,card/20200806_newsyateki_nierreplicant,1393,0,2,21,0,21,4,0,0,0,0,0,0,0,70,0,0,1713,1503,0,0,19,16,18500,Nameless Youth's Hairband (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
3004,0,0,0,0,0,0,41,0,0,0,Nameless Youth's Hairband (Blade),Nameless Youth's Hai,3004,card/20200806_newsyateki_nierreplicant,1393,0,2,21,0,21,5,0,0,0,0,0,0,0,80,0,0,2113,1854,0,0,20,17,55000,Nameless Youth's Hairband (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
3005,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Clothes (Staff),Nameless Youth's Clo,3005,card/20200806_newsyateki_nierreplicant,1394,0,2,22,0,21,3,0,0,0,0,0,0,0,60,0,0,1009,885,0,0,13,11,5000,Nameless Youth's Clothes (Staff) Description,0,0,0,100,200,0,0,0,0,1,0
3006,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Clothes (Staff),Nameless Youth's Clo,3006,card/20200806_newsyateki_nierreplicant,1394,0,2,22,0,21,4,0,0,0,0,0,0,0,70,0,0,1716,1506,0,0,19,16,18500,Nameless Youth's Clothes (Staff) Description,1,0,0,100,1600,0,0,0,0,1,0
3007,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Clothes (Staff),Nameless Youth's Clo,3007,card/20200806_newsyateki_nierreplicant,1394,0,2,22,0,21,5,0,0,0,0,0,0,0,80,0,0,2116,1857,0,0,20,17,55000,Nameless Youth's Clothes (Staff) Description,2,0,0,100,5500,0,0,0,0,1,0
3008,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Shoes (Staff),Nameless Youth's Sho,3008,card/20200806_newsyateki_nierreplicant,1395,0,2,23,0,21,3,0,0,0,0,0,0,0,60,0,0,1012,888,0,0,13,11,5000,Nameless Youth's Shoes (Staff) Description,0,0,0,100,200,0,0,0,0,1,0
3009,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Shoes (Staff),Nameless Youth's Sho,3009,card/20200806_newsyateki_nierreplicant,1395,0,2,23,0,21,4,0,0,0,0,0,0,0,70,0,0,1719,1509,0,0,19,16,18500,Nameless Youth's Shoes (Staff) Description,1,0,0,100,1600,0,0,0,0,1,0
3010,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Shoes (Staff),Nameless Youth's Sho,3010,card/20200806_newsyateki_nierreplicant,1395,0,2,23,0,21,5,0,0,0,0,0,0,0,80,0,0,2109,1850,0,0,20,17,55000,Nameless Youth's Shoes (Staff) Description,2,0,0,100,5500,0,0,0,0,1,0
3011,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Gauntlets (Staff),Nameless Youth's Gau,3011,card/20200806_newsyateki_nierreplicant,1396,0,2,24,0,21,3,0,0,0,0,0,0,0,60,0,0,1005,881,0,0,13,11,5000,Nameless Youth's Gauntlets (Staff) Description,0,0,0,100,200,0,0,0,0,1,0
3012,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Gauntlets (Staff),Nameless Youth's Gau,3012,card/20200806_newsyateki_nierreplicant,1396,0,2,24,0,21,4,0,0,0,0,0,0,0,70,0,0,1712,1502,0,0,19,16,18500,Nameless Youth's Gauntlets (Staff) Description,1,0,0,100,1600,0,0,0,0,1,0
3013,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Gauntlets (Staff),Nameless Youth's Gau,3013,card/20200806_newsyateki_nierreplicant,1396,0,2,24,0,21,5,0,0,0,0,0,0,0,80,0,0,2112,1853,0,0,20,17,55000,Nameless Youth's Gauntlets (Staff) Description,2,0,0,100,5500,0,0,0,0,1,0
3014,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Hairband (Staff),Nameless Youth's Hai,3014,card/20200806_newsyateki_nierreplicant,1397,0,2,21,0,21,3,0,0,0,0,0,0,0,60,0,0,1008,884,0,0,13,11,5000,Nameless Youth's Hairband (Staff) Description,0,0,0,100,200,0,0,0,0,1,0
3015,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Hairband (Staff),Nameless Youth's Hai,3015,card/20200806_newsyateki_nierreplicant,1397,0,2,21,0,21,4,0,0,0,0,0,0,0,70,0,0,1715,1505,0,0,19,16,18500,Nameless Youth's Hairband (Staff) Description,1,0,0,100,1600,0,0,0,0,1,0
3016,0,0,0,0,0,0,39,0,0,0,Nameless Youth's Hairband (Staff),Nameless Youth's Hai,3016,card/20200806_newsyateki_nierreplicant,1397,0,2,21,0,21,5,0,0,0,0,0,0,0,80,0,0,2115,1856,0,0,20,17,55000,Nameless Youth's Hairband (Staff) Description,2,0,0,100,5500,0,0,0,0,1,0
3017,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Clothes (Instrument),Nameless Youth's Clo,3017,card/20200806_newsyateki_nierreplicant,1398,0,2,22,0,21,3,0,0,0,0,0,0,0,60,0,0,1011,887,0,0,13,11,5000,Nameless Youth's Clothes (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
3018,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Clothes (Instrument),Nameless Youth's Clo,3018,card/20200806_newsyateki_nierreplicant,1398,0,2,22,0,21,4,0,0,0,0,0,0,0,70,0,0,1718,1508,0,0,19,16,18500,Nameless Youth's Clothes (Instrument) Description,1,0,0,100,1600,0,0,0,0,1,0
3019,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Clothes (Instrument),Nameless Youth's Clo,3019,card/20200806_newsyateki_nierreplicant,1398,0,2,22,0,21,5,0,0,0,0,0,0,0,80,0,0,2118,1859,0,0,19,17,55000,Nameless Youth's Clothes (Instrument) Description,2,0,0,100,5500,0,0,0,0,1,0
3020,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Shoes (Instrument),Nameless Youth's Sho,3020,card/20200806_newsyateki_nierreplicant,1399,0,2,23,0,21,3,0,0,0,0,0,0,0,60,0,0,1004,880,0,0,13,11,5000,Nameless Youth's Shoes (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
3021,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Shoes (Instrument),Nameless Youth's Sho,3021,card/20200806_newsyateki_nierreplicant,1399,0,2,23,0,21,4,0,0,0,0,0,0,0,70,0,0,1711,1501,0,0,19,16,18500,Nameless Youth's Shoes (Instrument) Description,1,0,0,100,1600,0,0,0,0,1,0
3022,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Shoes (Instrument),Nameless Youth's Sho,3022,card/20200806_newsyateki_nierreplicant,1399,0,2,23,0,21,5,0,0,0,0,0,0,0,80,0,0,2111,1852,0,0,20,17,55000,Nameless Youth's Shoes (Instrument) Description,2,0,0,100,5500,0,0,0,0,1,0
3023,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Gauntlets (Instrument),Nameless Youth's Gau,3023,card/20200806_newsyateki_nierreplicant,1400,0,2,24,0,21,3,0,0,0,0,0,0,0,60,0,0,1007,883,0,0,13,11,5000,Nameless Youth's Gauntlets (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
3024,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Gauntlets (Instrument),Nameless Youth's Gau,3024,card/20200806_newsyateki_nierreplicant,1400,0,2,24,0,21,4,0,0,0,0,0,0,0,70,0,0,1714,1504,0,0,19,16,18500,Nameless Youth's Gauntlets (Instrument) Description,1,0,0,100,1600,0,0,0,0,1,0
3025,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Gauntlets (Instrument),Nameless Youth's Gau,3025,card/20200806_newsyateki_nierreplicant,1400,0,2,24,0,21,5,0,0,0,0,0,0,0,80,0,0,2114,1855,0,0,20,17,55000,Nameless Youth's Gauntlets (Instrument) Description,2,0,0,100,5500,0,0,0,0,1,0
3026,0,0,0,0,0,0,33,0,0,0,Nameless Youth's Hairband (Instrument),Nameless Youth's Hai,3026,card/20200806_newsyateki_nierreplicant,1401,0,2,21,0,21,3,0,0,0,0,0,0,0,60,0,0,1010,886,0,0,13,11,5000,Nameless Youth's Hairband (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
